18:36:00,866m,43%,43.3,1771Mi,46%,822,41,41.1
18:37:01,884m,44%,44.2,1771Mi,46%,822,41,41.1
18:38:00,904m,45%,45.2,1772Mi,46%,816,40,40.8
18:39:00,1237m,61%,61.85,1768Mi,46%,822,41,41.1
18:40:00,926m,46%,46.3,1771Mi,46%,822,41,41.1
18:41:00,878m,43%,43.9,1772Mi,46%,822,41,41.1
18:42:00,1047m,52%,52.35,1771Mi,46%,816,40,40.8
18:43:00,1030m,51%,51.5,1773Mi,46%,816,40,40.8
18:44:00,1051m,52%,52.55,1782Mi,46%,816,40,40.8
18:45:01,1029m,51%,51.45,1774Mi,46%,816,40,40.8
18:46:00,1029m,51%,51.45,1772Mi,46%,822,41,41.1
18:47:00,694m,34%,34.7,1780Mi,46%,822,41,41.1
18:48:00,951m,47%,47.55,1782Mi,46%,828,41,41.4
18:49:00,990m,49%,49.5,1781Mi,46%,834,41,41.7
18:50:00,1201m,60%,60.05,1779Mi,46%,834,41,41.7
18:51:01,974m,48%,48.7,1778Mi,46%,840,42,42
18:52:00,909m,45%,45.45,1782Mi,46%,846,42,42.3
18:53:00,936m,46%,46.8,1785Mi,46%,846,42,42.3
18:54:00,1131m,56%,56.55,1785Mi,46%,840,42,42
18:55:00,1102m,55%,55.1,1782Mi,46%,834,41,41.7
18:56:01,1068m,53%,53.4,1791Mi,46%,840,42,42
18:57:00,1144m,57%,57.2,1782Mi,46%,834,41,41.7
18:58:00,927m,46%,46.35,1780Mi,46%,834,41,41.7
18:59:00,1072m,53%,53.6,1791Mi,46%,828,41,41.4
19:00:00,1059m,52%,52.95,1793Mi,46%,840,42,42
19:01:00,1254m,62%,62.7,1807Mi,47%,840,42,42
19:02:00,1020m,51%,51,1806Mi,47%,846,42,42.3
19:03:00,1057m,52%,52.85,1803Mi,46%,840,42,42
19:04:00,1165m,58%,58.25,1806Mi,46%,834,41,41.7
19:05:00,1192m,59%,59.6,1796Mi,46%,846,42,42.3
19:06:00,857m,42%,42.85,1812Mi,47%,846,42,42.3
19:07:01,1130m,56%,56.5,1796Mi,46%,846,42,42.3
19:08:00,1020m,51%,51,1797Mi,46%,834,41,41.7
19:09:00,1191m,59%,59.55,1800Mi,46%,828,41,41.4
19:10:00,1275m,63%,63.75,1789Mi,46%,840,42,42
19:11:00,1070m,53%,53.5,1792Mi,46%,840,42,42
19:12:00,732m,36%,36.6,1809Mi,47%,840,42,42
19:13:00,1185m,59%,59.25,1808Mi,47%,834,41,41.7
19:14:00,1169m,58%,58.45,1803Mi,46%,846,42,42.3
19:15:00,1146m,57%,57.3,1803Mi,46%,840,42,42
19:16:00,1070m,53%,53.5,1802Mi,46%,846,42,42.3
19:17:00,918m,45%,45.9,1798Mi,46%,846,42,42.3
19:18:00,1157m,57%,57.85,1819Mi,47%,846,42,42.3
19:19:00,1269m,63%,63.45,1809Mi,47%,858,42,42.9
19:20:00,1370m,68%,68.5,1801Mi,46%,852,42,42.6
19:21:00,1059m,52%,52.95,1802Mi,46%,846,42,42.3
19:22:00,1015m,50%,50.75,1799Mi,46%,834,41,41.7
19:23:00,1171m,58%,58.55,1805Mi,46%,846,42,42.3
19:24:00,1107m,55%,55.35,1810Mi,47%,846,42,42.3
19:25:00,1095m,54%,54.75,1800Mi,46%,828,41,41.4
19:26:01,1025m,51%,51.25,1790Mi,46%,840,42,42
